Currently Passing?,Proposition Number,Proposition Title,Yes Votes,Yes %,No Votes,No %,State - Yes Votes,State - Yes %,State - No Votes,State - No %,County,Fetch Time
True,14,Bonds to Continue Stem Cell Research,5415,0.501,5383,0.499,6008342,0.51,5767322,0.49,Lake,2020-11-05 18:08:59
True,17,Restores Right to Vote After Prison Term,6051,0.556,4837,0.444,7040443,0.59,4895418,0.41,Lake,2020-11-05 18:08:59
True,19,Changes Certain Property Tax Rules,6335,0.588,4445,0.412,6033591,0.514,5693867,0.486,Lake,2020-11-05 18:08:59
True,22,App-Based Drivers and Employee Benefits,5915,0.5489999999999999,4860,0.451,6945967,0.585,4937432,0.415,Lake,2020-11-05 18:08:59
True,24,Amends Consumer Privacy Laws,5954,0.557,4726,0.443,6558108,0.561,5135622,0.439,Lake,2020-11-05 18:08:59
False,14,Bonds to Continue Stem Cell Research,2135,0.254,6280,0.746,6008342,0.51,5767322,0.49,Lassen,2020-11-05 18:09:01
False,15,"Property Tax to Fund Schools, Government Services",1859,0.219,6619,0.7809999999999999,5771942,0.482,6199238,0.518,Lassen,2020-11-05 18:09:01
False,16,Affirmative Action in Government Decisions,1142,0.136,7243,0.8640000000000001,5183370,0.439,6629334,0.561,Lassen,2020-11-05 18:09:01
False,17,Restores Right to Vote After Prison Term,2220,0.262,6269,0.738,7040443,0.59,4895418,0.41,Lassen,2020-11-05 18:09:01
False,18,17-year-old Primary Voting Rights,1304,0.154,7175,0.846,5360118,0.448,6600859,0.552,Lassen,2020-11-05 18:09:01
False,19,Changes Certain Property Tax Rules,2780,0.334,5544,0.6659999999999999,6033591,0.514,5693867,0.486,Lassen,2020-11-05 18:09:01
False,21,Expands Governments’ Authority to Rent Control,1450,0.172,6957,0.828,4750077,0.402,7065386,0.598,Lassen,2020-11-05 18:09:01
False,23,State Requirements for Kidney Dialysis Clinics,1840,0.219,6570,0.7809999999999999,4247298,0.36,7559266,0.64,Lassen,2020-11-05 18:09:01
False,24,Amends Consumer Privacy Laws,3065,0.3670000000000001,5294,0.633,6558108,0.561,5135622,0.439,Lassen,2020-11-05 18:09:01
False,25,Eliminates Money Bail System,1650,0.196,6768,0.804,5176635,0.445,6461554,0.555,Lassen,2020-11-05 18:09:01
True,20,Parole Restrictions for Certain Offenses,5058,0.605,3309,0.395,4406268,0.377,7277287,0.623,Lassen,2020-11-05 18:09:01
True,22,App-Based Drivers and Employee Benefits,5839,0.695,2568,0.305,6945967,0.585,4937432,0.415,Lassen,2020-11-05 18:09:01
False,19,Changes Certain Property Tax Rules,1571024,0.499,1578029,0.501,6033591,0.514,5693867,0.486,Los Angeles,2020-11-05 18:09:04
False,20,Parole Restrictions for Certain Offenses,1076963,0.343,2063025,0.657,4406268,0.377,7277287,0.623,Los Angeles,2020-11-05 18:09:04
False,21,Expands Governments’ Authority to Rent Control,1566778,0.4920000000000001,1620474,0.508,4750077,0.402,7065386,0.598,Los Angeles,2020-11-05 18:09:04
False,23,State Requirements for Kidney Dialysis Clinics,1274241,0.401,1905762,0.599,4247298,0.36,7559266,0.64,Los Angeles,2020-11-05 18:09:04
False,25,Eliminates Money Bail System,1422474,0.455,1703097,0.545,5176635,0.445,6461554,0.555,Los Angeles,2020-11-05 18:09:04
True,14,Bonds to Continue Stem Cell Research,1650304,0.524,1497780,0.476,6008342,0.51,5767322,0.49,Los Angeles,2020-11-05 18:09:04
True,15,"Property Tax to Fund Schools, Government Services",1711237,0.531,1509694,0.469,5771942,0.482,6199238,0.518,Los Angeles,2020-11-05 18:09:04
True,16,Affirmative Action in Government Decisions,1633310,0.514,1542160,0.486,5183370,0.439,6629334,0.561,Los Angeles,2020-11-05 18:09:04
True,17,Restores Right to Vote After Prison Term,2097346,0.654,1112055,0.34600000000000003,7040443,0.59,4895418,0.41,Los Angeles,2020-11-05 18:09:04
True,18,17-year-old Primary Voting Rights,1675095,0.521,1539489,0.479,5360118,0.448,6600859,0.552,Los Angeles,2020-11-05 18:09:04
True,22,App-Based Drivers and Employee Benefits,1770895,0.5529999999999999,1434077,0.447,6945967,0.585,4937432,0.415,Los Angeles,2020-11-05 18:09:04
True,24,Amends Consumer Privacy Laws,1865124,0.594,1277187,0.406,6558108,0.561,5135622,0.439,Los Angeles,2020-11-05 18:09:04
False,14,Bonds to Continue Stem Cell Research,15240,0.384,24422,0.616,6008342,0.51,5767322,0.49,Madera,2020-11-05 18:09:08
False,15,"Property Tax to Fund Schools, Government Services",12668,0.316,27412,0.684,5771942,0.482,6199238,0.518,Madera,2020-11-05 18:09:08
False,16,Affirmative Action in Government Decisions,10245,0.258,29443,0.742,5183370,0.439,6629334,0.561,Madera,2020-11-05 18:09:08
False,17,Restores Right to Vote After Prison Term,15500,0.386,24645,0.614,7040443,0.59,4895418,0.41,Madera,2020-11-05 18:09:08
False,18,17-year-old Primary Voting Rights,10545,0.262,29631,0.738,5360118,0.448,6600859,0.552,Madera,2020-11-05 18:09:08
False,19,Changes Certain Property Tax Rules,16504,0.423,22534,0.5770000000000001,6033591,0.514,5693867,0.486,Madera,2020-11-05 18:09:08
False,21,Expands Governments’ Authority to Rent Control,9910,0.248,29977,0.752,4750077,0.402,7065386,0.598,Madera,2020-11-05 18:09:08
False,23,State Requirements for Kidney Dialysis Clinics,10820,0.273,28886,0.727,4247298,0.36,7559266,0.64,Madera,2020-11-05 18:09:08
False,24,Amends Consumer Privacy Laws,17512,0.445,21812,0.555,6558108,0.561,5135622,0.439,Madera,2020-11-05 18:09:08
False,25,Eliminates Money Bail System,10731,0.273,28555,0.727,5176635,0.445,6461554,0.555,Madera,2020-11-05 18:09:08
True,20,Parole Restrictions for Certain Offenses,21452,0.541,18216,0.459,4406268,0.377,7277287,0.623,Madera,2020-11-05 18:09:08
True,22,App-Based Drivers and Employee Benefits,27010,0.6809999999999999,12640,0.319,6945967,0.585,4937432,0.415,Madera,2020-11-05 18:09:08
False,20,Parole Restrictions for Certain Offenses,24084,0.258,69253,0.742,4406268,0.377,7277287,0.623,Marin,2020-11-05 18:09:10
False,21,Expands Governments’ Authority to Rent Control,39165,0.414,55416,0.586,4750077,0.402,7065386,0.598,Marin,2020-11-05 18:09:10
False,22,App-Based Drivers and Employee Benefits,44585,0.467,50838,0.5329999999999999,6945967,0.585,4937432,0.415,Marin,2020-11-05 18:09:10
False,23,State Requirements for Kidney Dialysis Clinics,33024,0.35,61251,0.65,4247298,0.36,7559266,0.64,Marin,2020-11-05 18:09:10
True,14,Bonds to Continue Stem Cell Research,54367,0.5720000000000001,40598,0.428,6008342,0.51,5767322,0.49,Marin,2020-11-05 18:09:10
True,15,"Property Tax to Fund Schools, Government Services",60800,0.626,36264,0.374,5771942,0.482,6199238,0.518,Marin,2020-11-05 18:09:10
True,16,Affirmative Action in Government Decisions,54247,0.5720000000000001,40609,0.428,5183370,0.439,6629334,0.561,Marin,2020-11-05 18:09:10
True,17,Restores Right to Vote After Prison Term,73240,0.755,23754,0.245,7040443,0.59,4895418,0.41,Marin,2020-11-05 18:09:10
True,18,17-year-old Primary Voting Rights,56795,0.591,39379,0.409,5360118,0.448,6600859,0.552,Marin,2020-11-05 18:09:10
True,19,Changes Certain Property Tax Rules,53117,0.5589999999999999,41873,0.441,6033591,0.514,5693867,0.486,Marin,2020-11-05 18:09:10
True,24,Amends Consumer Privacy Laws,50054,0.5329999999999999,43833,0.467,6558108,0.561,5135622,0.439,Marin,2020-11-05 18:09:10
True,25,Eliminates Money Bail System,59146,0.629,34833,0.371,5176635,0.445,6461554,0.555,Marin,2020-11-05 18:09:10
False,14,Bonds to Continue Stem Cell Research,3431,0.342,6594,0.6579999999999999,6008342,0.51,5767322,0.49,Mariposa,2020-11-05 18:09:12
False,15,"Property Tax to Fund Schools, Government Services",3104,0.306,7044,0.6940000000000001,5771942,0.482,6199238,0.518,Mariposa,2020-11-05 18:09:12
False,16,Affirmative Action in Government Decisions,2310,0.231,7692,0.769,5183370,0.439,6629334,0.561,Mariposa,2020-11-05 18:09:12
False,17,Restores Right to Vote After Prison Term,3933,0.392,6109,0.608,7040443,0.59,4895418,0.41,Mariposa,2020-11-05 18:09:12
False,18,17-year-old Primary Voting Rights,2572,0.254,7543,0.746,5360118,0.448,6600859,0.552,Mariposa,2020-11-05 18:09:12
False,19,Changes Certain Property Tax Rules,3903,0.394,6015,0.606,6033591,0.514,5693867,0.486,Mariposa,2020-11-05 18:09:12
False,20,Parole Restrictions for Certain Offenses,4733,0.478,5167,0.522,4406268,0.377,7277287,0.623,Mariposa,2020-11-05 18:09:12
False,21,Expands Governments’ Authority to Rent Control,2349,0.236,7620,0.764,4750077,0.402,7065386,0.598,Mariposa,2020-11-05 18:09:12
False,23,State Requirements for Kidney Dialysis Clinics,2410,0.241,7579,0.759,4247298,0.36,7559266,0.64,Mariposa,2020-11-05 18:09:12
False,24,Amends Consumer Privacy Laws,4011,0.404,5911,0.596,6558108,0.561,5135622,0.439,Mariposa,2020-11-05 18:09:12
False,25,Eliminates Money Bail System,2928,0.29600000000000004,6949,0.7040000000000001,5176635,0.445,6461554,0.555,Mariposa,2020-11-05 18:09:12
True,22,App-Based Drivers and Employee Benefits,6359,0.638,3613,0.362,6945967,0.585,4937432,0.415,Mariposa,2020-11-05 18:09:12
False,16,Affirmative Action in Government Decisions,11780,0.483,12593,0.517,5183370,0.439,6629334,0.561,Mendocino,2020-11-05 18:09:12
False,20,Parole Restrictions for Certain Offenses,7052,0.293,17055,0.7070000000000001,4406268,0.377,7277287,0.623,Mendocino,2020-11-05 18:09:12
False,21,Expands Governments’ Authority to Rent Control,11335,0.466,12985,0.534,4750077,0.402,7065386,0.598,Mendocino,2020-11-05 18:09:12
False,22,App-Based Drivers and Employee Benefits,10905,0.448,13416,0.552,6945967,0.585,4937432,0.415,Mendocino,2020-11-05 18:09:12
False,23,State Requirements for Kidney Dialysis Clinics,9462,0.387,14959,0.613,4247298,0.36,7559266,0.64,Mendocino,2020-11-05 18:09:12
True,14,Bonds to Continue Stem Cell Research,13749,0.564,10645,0.436,6008342,0.51,5767322,0.49,Mendocino,2020-11-05 18:09:12
True,15,"Property Tax to Fund Schools, Government Services",13864,0.5589999999999999,10932,0.441,5771942,0.482,6199238,0.518,Mendocino,2020-11-05 18:09:12
True,17,Restores Right to Vote After Prison Term,16415,0.6629999999999999,8359,0.337,7040443,0.59,4895418,0.41,Mendocino,2020-11-05 18:09:12
True,18,17-year-old Primary Voting Rights,12627,0.509,12180,0.491,5360118,0.448,6600859,0.552,Mendocino,2020-11-05 18:09:12
True,19,Changes Certain Property Tax Rules,14144,0.5820000000000001,10149,0.418,6033591,0.514,5693867,0.486,Mendocino,2020-11-05 18:09:12
True,24,Amends Consumer Privacy Laws,13661,0.568,10392,0.4320000000000001,6558108,0.561,5135622,0.439,Mendocino,2020-11-05 18:09:12
True,25,Eliminates Money Bail System,13757,0.569,10436,0.431,5176635,0.445,6461554,0.555,Mendocino,2020-11-05 18:09:12
False,14,Bonds to Continue Stem Cell Research,29121,0.491,30223,0.509,6008342,0.51,5767322,0.49,Merced,2020-11-05 18:09:14
False,15,"Property Tax to Fund Schools, Government Services",23588,0.394,36258,0.606,5771942,0.482,6199238,0.518,Merced,2020-11-05 18:09:14
False,16,Affirmative Action in Government Decisions,20024,0.337,39322,0.6629999999999999,5183370,0.439,6629334,0.561,Merced,2020-11-05 18:09:14
False,17,Restores Right to Vote After Prison Term,28879,0.484,30737,0.516,7040443,0.59,4895418,0.41,Merced,2020-11-05 18:09:14
False,18,17-year-old Primary Voting Rights,20287,0.339,39500,0.6609999999999999,5360118,0.448,6600859,0.552,Merced,2020-11-05 18:09:14
False,19,Changes Certain Property Tax Rules,29403,0.498,29684,0.502,6033591,0.514,5693867,0.486,Merced,2020-11-05 18:09:14
False,20,Parole Restrictions for Certain Offenses,26933,0.459,31686,0.541,4406268,0.377,7277287,0.623,Merced,2020-11-05 18:09:14
False,21,Expands Governments’ Authority to Rent Control,18766,0.319,40045,0.6809999999999999,4750077,0.402,7065386,0.598,Merced,2020-11-05 18:09:14
False,23,State Requirements for Kidney Dialysis Clinics,18673,0.316,40404,0.684,4247298,0.36,7559266,0.64,Merced,2020-11-05 18:09:14
False,25,Eliminates Money Bail System,19709,0.338,38596,0.662,5176635,0.445,6461554,0.555,Merced,2020-11-05 18:09:14
True,22,App-Based Drivers and Employee Benefits,37174,0.63,21830,0.37,6945967,0.585,4937432,0.415,Merced,2020-11-05 18:09:14
True,24,Amends Consumer Privacy Laws,31291,0.539,26802,0.461,6558108,0.561,5135622,0.439,Merced,2020-11-05 18:09:14
False,14,Bonds to Continue Stem Cell Research,998,0.268,2727,0.732,6008342,0.51,5767322,0.49,Modoc,2020-11-05 18:09:15
False,15,"Property Tax to Fund Schools, Government Services",868,0.231,2895,0.769,5771942,0.482,6199238,0.518,Modoc,2020-11-05 18:09:15
False,16,Affirmative Action in Government Decisions,586,0.157,3151,0.843,5183370,0.439,6629334,0.561,Modoc,2020-11-05 18:09:15
False,17,Restores Right to Vote After Prison Term,1139,0.301,2646,0.6990000000000001,7040443,0.59,4895418,0.41,Modoc,2020-11-05 18:09:15
False,18,17-year-old Primary Voting Rights,680,0.18,3106,0.82,5360118,0.448,6600859,0.552,Modoc,2020-11-05 18:09:15
False,19,Changes Certain Property Tax Rules,1246,0.338,2441,0.662,6033591,0.514,5693867,0.486,Modoc,2020-11-05 18:09:15
False,21,Expands Governments’ Authority to Rent Control,673,0.18,3073,0.82,4750077,0.402,7065386,0.598,Modoc,2020-11-05 18:09:15
False,23,State Requirements for Kidney Dialysis Clinics,773,0.207,2967,0.7929999999999999,4247298,0.36,7559266,0.64,Modoc,2020-11-05 18:09:15
False,24,Amends Consumer Privacy Laws,1329,0.359,2375,0.6409999999999999,6558108,0.561,5135622,0.439,Modoc,2020-11-05 18:09:15
False,25,Eliminates Money Bail System,849,0.229,2857,0.7709999999999999,5176635,0.445,6461554,0.555,Modoc,2020-11-05 18:09:15
True,20,Parole Restrictions for Certain Offenses,1945,0.523,1773,0.477,4406268,0.377,7277287,0.623,Modoc,2020-11-05 18:09:15
True,22,App-Based Drivers and Employee Benefits,2495,0.672,1220,0.328,6945967,0.585,4937432,0.415,Modoc,2020-11-05 18:09:15
False,14,Bonds to Continue Stem Cell Research,2929,0.47,3308,0.53,6008342,0.51,5767322,0.49,Mono,2020-11-05 18:09:18
False,15,"Property Tax to Fund Schools, Government Services",2870,0.452,3475,0.5479999999999999,5771942,0.482,6199238,0.518,Mono,2020-11-05 18:09:18
False,16,Affirmative Action in Government Decisions,2046,0.33,4157,0.67,5183370,0.439,6629334,0.561,Mono,2020-11-05 18:09:18
False,18,17-year-old Primary Voting Rights,2427,0.383,3918,0.617,5360118,0.448,6600859,0.552,Mono,2020-11-05 18:09:18
False,19,Changes Certain Property Tax Rules,2869,0.464,3315,0.536,6033591,0.514,5693867,0.486,Mono,2020-11-05 18:09:18
False,20,Parole Restrictions for Certain Offenses,2192,0.359,3906,0.6409999999999999,4406268,0.377,7277287,0.623,Mono,2020-11-05 18:09:18
False,21,Expands Governments’ Authority to Rent Control,2097,0.34,4078,0.66,4750077,0.402,7065386,0.598,Mono,2020-11-05 18:09:18
False,23,State Requirements for Kidney Dialysis Clinics,2053,0.334,4102,0.6659999999999999,4247298,0.36,7559266,0.64,Mono,2020-11-05 18:09:18
False,25,Eliminates Money Bail System,2511,0.412,3589,0.588,5176635,0.445,6461554,0.555,Mono,2020-11-05 18:09:18
True,17,Restores Right to Vote After Prison Term,3403,0.54,2902,0.46,7040443,0.59,4895418,0.41,Mono,2020-11-05 18:09:18
True,22,App-Based Drivers and Employee Benefits,3380,0.544,2830,0.456,6945967,0.585,4937432,0.415,Mono,2020-11-05 18:09:18
True,24,Amends Consumer Privacy Laws,3089,0.503,3056,0.4970000000000001,6558108,0.561,5135622,0.439,Mono,2020-11-05 18:09:18
False,16,Affirmative Action in Government Decisions,52392,0.459,61761,0.541,5183370,0.439,6629334,0.561,Monterey,2020-11-05 18:09:22
False,18,17-year-old Primary Voting Rights,53782,0.464,62161,0.536,5360118,0.448,6600859,0.552,Monterey,2020-11-05 18:09:22
False,20,Parole Restrictions for Certain Offenses,36814,0.325,76572,0.675,4406268,0.377,7277287,0.623,Monterey,2020-11-05 18:09:22
False,21,Expands Governments’ Authority to Rent Control,48408,0.423,65962,0.5770000000000001,4750077,0.402,7065386,0.598,Monterey,2020-11-05 18:09:22
False,23,State Requirements for Kidney Dialysis Clinics,46256,0.403,68424,0.597,4247298,0.36,7559266,0.64,Monterey,2020-11-05 18:09:22
False,25,Eliminates Money Bail System,54819,0.493,56330,0.507,5176635,0.445,6461554,0.555,Monterey,2020-11-05 18:09:22
True,14,Bonds to Continue Stem Cell Research,64092,0.562,50002,0.438,6008342,0.51,5767322,0.49,Monterey,2020-11-05 18:09:22
True,15,"Property Tax to Fund Schools, Government Services",58834,0.51,56499,0.49,5771942,0.482,6199238,0.518,Monterey,2020-11-05 18:09:22
True,17,Restores Right to Vote After Prison Term,72849,0.633,42320,0.3670000000000001,7040443,0.59,4895418,0.41,Monterey,2020-11-05 18:09:22
True,19,Changes Certain Property Tax Rules,65307,0.573,48569,0.4270000000000001,6033591,0.514,5693867,0.486,Monterey,2020-11-05 18:09:22
True,22,App-Based Drivers and Employee Benefits,63729,0.555,51019,0.445,6945967,0.585,4937432,0.415,Monterey,2020-11-05 18:09:22
True,24,Amends Consumer Privacy Laws,68730,0.616,42794,0.384,6558108,0.561,5135622,0.439,Monterey,2020-11-05 18:09:22
False,16,Affirmative Action in Government Decisions,19363,0.449,23737,0.551,5183370,0.439,6629334,0.561,Napa,2020-11-05 18:09:23
False,18,17-year-old Primary Voting Rights,20519,0.469,23220,0.531,5360118,0.448,6600859,0.552,Napa,2020-11-05 18:09:23
False,20,Parole Restrictions for Certain Offenses,15182,0.358,27183,0.642,4406268,0.377,7277287,0.623,Napa,2020-11-05 18:09:23
False,21,Expands Governments’ Authority to Rent Control,16240,0.378,26686,0.622,4750077,0.402,7065386,0.598,Napa,2020-11-05 18:09:23
False,23,State Requirements for Kidney Dialysis Clinics,13648,0.316,29487,0.684,4247298,0.36,7559266,0.64,Napa,2020-11-05 18:09:23
True,14,Bonds to Continue Stem Cell Research,23156,0.537,19991,0.463,6008342,0.51,5767322,0.49,Napa,2020-11-05 18:09:23
True,15,"Property Tax to Fund Schools, Government Services",22194,0.508,21533,0.4920000000000001,5771942,0.482,6199238,0.518,Napa,2020-11-05 18:09:23
True,17,Restores Right to Vote After Prison Term,27180,0.622,16495,0.378,7040443,0.59,4895418,0.41,Napa,2020-11-05 18:09:23
True,19,Changes Certain Property Tax Rules,24365,0.5660000000000001,18685,0.434,6033591,0.514,5693867,0.486,Napa,2020-11-05 18:09:23
True,22,App-Based Drivers and Employee Benefits,24392,0.564,18847,0.436,6945967,0.585,4937432,0.415,Napa,2020-11-05 18:09:23
True,24,Amends Consumer Privacy Laws,23723,0.555,19003,0.445,6558108,0.561,5135622,0.439,Napa,2020-11-05 18:09:23
True,25,Eliminates Money Bail System,21756,0.514,20579,0.486,5176635,0.445,6461554,0.555,Napa,2020-11-05 18:09:23
False,14,Bonds to Continue Stem Cell Research,13281,0.455,15900,0.545,6008342,0.51,5767322,0.49,Nevada,2020-11-05 18:09:25
False,15,"Property Tax to Fund Schools, Government Services",12851,0.434,16791,0.5660000000000001,5771942,0.482,6199238,0.518,Nevada,2020-11-05 18:09:25
False,16,Affirmative Action in Government Decisions,10726,0.368,18437,0.632,5183370,0.439,6629334,0.561,Nevada,2020-11-05 18:09:25
False,18,17-year-old Primary Voting Rights,11835,0.397,17945,0.603,5360118,0.448,6600859,0.552,Nevada,2020-11-05 18:09:25
False,19,Changes Certain Property Tax Rules,14159,0.485,15006,0.515,6033591,0.514,5693867,0.486,Nevada,2020-11-05 18:09:25
False,20,Parole Restrictions for Certain Offenses,11143,0.386,17761,0.614,4406268,0.377,7277287,0.623,Nevada,2020-11-05 18:09:25
False,21,Expands Governments’ Authority to Rent Control,9298,0.319,19868,0.6809999999999999,4750077,0.402,7065386,0.598,Nevada,2020-11-05 18:09:25
False,23,State Requirements for Kidney Dialysis Clinics,8205,0.282,20922,0.718,4247298,0.36,7559266,0.64,Nevada,2020-11-05 18:09:25
